Time,Ch1,Ch2,status
2023/12/05 15:38:28.210,-275,-221,3
2023/12/05 15:38:28.211,-267,-214,3
2023/12/05 15:38:28.213,-259,-207,3
2023/12/05 15:38:28.215,-251,-200,3
2023/12/05 15:38:28.216,-244,-195,3
2023/12/05 15:38:28.218,-239,-191,3
2023/12/05 15:38:28.220,-235,-188,3
2023/12/05 15:38:28.221,-234,-187,3
2023/12/05 15:38:28.223,-236,-188,3
2023/12/05 15:38:28.225,-240,-189,3
2023/12/05 15:38:28.226,-245,-191,3
2023/12/05 15:38:28.228,-252,-193,3
2023/12/05 15:38:28.230,-258,-195,3
2023/12/05 15:38:28.231,-264,-196,3
2023/12/05 15:38:28.233,-269,-196,3
2023/12/05 15:38:28.235,-272,-195,3
2023/12/05 15:38:28.236,-273,-193,3
2023/12/05 15:38:28.238,-271,-191,3
2023/12/05 15:38:28.240,-268,-190,3
2023/12/05 15:38:28.241,-263,-190,3
2023/12/05 15:38:28.243,-258,-191,3
2023/12/05 15:38:28.245,-254,-194,3
2023/12/05 15:38:28.246,-251,-198,3
2023/12/05 15:38:28.248,-250,-203,3
2023/12/05 15:38:28.250,-251,-209,3
2023/12/05 15:38:28.251,-254,-214,3
2023/12/05 15:38:28.253,-259,-218,3
2023/12/05 15:38:28.255,-266,-219,3
2023/12/05 15:38:28.256,-273,-218,3
2023/12/05 15:38:28.258,-280,-214,3
2023/12/05 15:38:28.260,-285,-208,3
2023/12/05 15:38:28.261,-288,-201,3
2023/12/05 15:38:28.263,-289,-194,3
2023/12/05 15:38:28.265,-288,-189,3
2023/12/05 15:38:28.266,-284,-186,3
2023/12/05 15:38:28.268,-280,-187,3
2023/12/05 15:38:28.270,-274,-192,3
2023/12/05 15:38:28.271,-270,-200,3
2023/12/05 15:38:28.273,-266,-211,3
2023/12/05 15:38:28.275,-263,-223,3
2023/12/05 15:38:28.276,-262,-233,3
2023/12/05 15:38:28.278,-263,-242,3
2023/12/05 15:38:28.280,-264,-246,3
2023/12/05 15:38:28.281,-267,-246,3
2023/12/05 15:38:28.283,-269,-242,3
2023/12/05 15:38:28.285,-270,-233,3
2023/12/05 15:38:28.286,-270,-222,3
2023/12/05 15:38:28.288,-270,-210,3
2023/12/05 15:38:28.290,-268,-199,3
2023/12/05 15:38:28.291,-266,-190,3
2023/12/05 15:38:28.293,-263,-185,3
2023/12/05 15:38:28.295,-261,-184,3
2023/12/05 15:38:28.296,-260,-186,3
2023/12/05 15:38:28.298,-260,-191,3
2023/12/05 15:38:28.300,-261,-197,3
2023/12/05 15:38:28.301,-263,-204,3
2023/12/05 15:38:28.303,-266,-208,3
2023/12/05 15:38:28.305,-269,-210,3
2023/12/05 15:38:28.306,-273,-209,3
2023/12/05 15:38:28.308,-276,-205,3
2023/12/05 15:38:28.310,-279,-200,3
2023/12/05 15:38:28.311,-281,-195,3
2023/12/05 15:38:28.313,-282,-191,3
2023/12/05 15:38:28.315,-283,-190,3
2023/12/05 15:38:28.316,-283,-192,3
2023/12/05 15:38:28.318,-283,-198,3
2023/12/05 15:38:28.320,-283,-207,3
2023/12/05 15:38:28.321,-284,-220,3
2023/12/05 15:38:28.323,-285,-233,3
2023/12/05 15:38:28.325,-287,-247,3
2023/12/05 15:38:28.326,-290,-259,3
2023/12/05 15:38:28.328,-294,-269,3
2023/12/05 15:38:28.330,-298,-276,3
2023/12/05 15:38:28.331,-301,-279,3
2023/12/05 15:38:28.333,-304,-280,3
2023/12/05 15:38:28.335,-305,-280,3
2023/12/05 15:38:28.336,-305,-278,3
2023/12/05 15:38:28.338,-303,-277,3
2023/12/05 15:38:28.340,-300,-277,3
2023/12/05 15:38:28.341,-294,-278,3
2023/12/05 15:38:28.343,-288,-280,3
2023/12/05 15:38:28.345,-281,-282,3
2023/12/05 15:38:28.346,-274,-284,3
2023/12/05 15:38:28.348,-268,-285,3
2023/12/05 15:38:28.350,-264,-284,3
2023/12/05 15:38:28.351,-262,-281,3
2023/12/05 15:38:28.353,-263,-276,3
2023/12/05 15:38:28.355,-267,-270,3
2023/12/05 15:38:28.356,-273,-264,3
2023/12/05 15:38:28.358,-280,-258,3
2023/12/05 15:38:28.360,-288,-255,3
2023/12/05 15:38:28.361,-297,-255,3
2023/12/05 15:38:28.363,-304,-258,3
2023/12/05 15:38:28.365,-308,-265,3
2023/12/05 15:38:28.366,-311,-276,3
2023/12/05 15:38:28.368,-310,-289,3
2023/12/05 15:38:28.370,-306,-303,3
2023/12/05 15:38:28.371,-301,-316,3
2023/12/05 15:38:28.373,-294,-329,3
2023/12/05 15:38:28.375,-287,-340,3
2023/12/05 15:38:28.376,-280,-349,3
2023/12/05 15:38:28.378,-275,-355,3
2023/12/05 15:38:28.380,-272,-360,3
2023/12/05 15:38:28.381,-272,-363,3
2023/12/05 15:38:28.383,-275,-366,3
2023/12/05 15:38:28.385,-280,-368,3
2023/12/05 15:38:28.386,-287,-369,3
2023/12/05 15:38:28.388,-294,-369,3
2023/12/05 15:38:28.390,-301,-367,3
2023/12/05 15:38:28.391,-307,-363,3
2023/12/05 15:38:28.393,-310,-354,3
2023/12/05 15:38:28.395,-310,-341,3
2023/12/05 15:38:28.396,-307,-324,3
2023/12/05 15:38:28.398,-302,-303,3
2023/12/05 15:38:28.400,-294,-278,3
2023/12/05 15:38:28.401,-285,-253,3
2023/12/05 15:38:28.403,-276,-227,3
2023/12/05 15:38:28.405,-268,-204,3
2023/12/05 15:38:28.406,-262,-186,3
2023/12/05 15:38:28.408,-258,-172,3
2023/12/05 15:38:28.410,-257,-165,3
2023/12/05 15:38:28.411,-259,-163,3
2023/12/05 15:38:28.413,-264,-166,3
2023/12/05 15:38:28.415,-270,-172,3
2023/12/05 15:38:28.416,-276,-180,3
2023/12/05 15:38:28.418,-282,-187,3
2023/12/05 15:38:28.420,-287,-193,3
2023/12/05 15:38:28.421,-290,-196,3
2023/12/05 15:38:28.423,-290,-196,3
2023/12/05 15:38:28.425,-289,-194,3
2023/12/05 15:38:28.426,-285,-189,3
2023/12/05 15:38:28.428,-279,-184,3
2023/12/05 15:38:28.430,-274,-178,3
2023/12/05 15:38:28.431,-268,-174,3
2023/12/05 15:38:28.433,-263,-172,3
2023/12/05 15:38:28.435,-259,-172,3
2023/12/05 15:38:28.436,-257,-174,3
2023/12/05 15:38:28.438,-257,-177,3
2023/12/05 15:38:28.440,-258,-182,3
2023/12/05 15:38:28.441,-261,-186,3
2023/12/05 15:38:28.443,-263,-189,3
2023/12/05 15:38:28.445,-266,-190,3
2023/12/05 15:38:28.446,-269,-190,3
2023/12/05 15:38:28.448,-270,-189,3
2023/12/05 15:38:28.450,-271,-187,3
2023/12/05 15:38:28.451,-270,-184,3
2023/12/05 15:38:28.453,-269,-181,3
2023/12/05 15:38:28.455,-266,-179,3
2023/12/05 15:38:28.456,-264,-178,3
2023/12/05 15:38:28.458,-261,-179,3
2023/12/05 15:38:28.460,-259,-181,3
2023/12/05 15:38:28.461,-257,-183,3
2023/12/05 15:38:28.463,-256,-187,3
2023/12/05 15:38:28.465,-257,-190,3
2023/12/05 15:38:28.466,-258,-192,3
2023/12/05 15:38:28.468,-260,-194,3
2023/12/05 15:38:28.470,-263,-195,3
2023/12/05 15:38:28.471,-265,-195,3
2023/12/05 15:38:28.473,-267,-193,3
2023/12/05 15:38:28.475,-269,-191,3
2023/12/05 15:38:28.476,-268,-189,3
2023/12/05 15:38:28.478,-267,-186,3
2023/12/05 15:38:28.480,-265,-184,3
2023/12/05 15:38:28.481,-262,-183,3
2023/12/05 15:38:28.483,-259,-183,3
2023/12/05 15:38:28.485,-256,-184,3
2023/12/05 15:38:28.486,-256,-186,3
2023/12/05 15:38:28.488,-257,-189,3
2023/12/05 15:38:28.490,-260,-193,3
2023/12/05 15:38:28.491,-265,-196,3
2023/12/05 15:38:28.493,-271,-199,3
2023/12/05 15:38:28.495,-277,-201,3
2023/12/05 15:38:28.496,-283,-203,3
2023/12/05 15:38:28.498,-286,-203,3
2023/12/05 15:38:28.500,-287,-202,3
2023/12/05 15:38:28.501,-285,-201,3
2023/12/05 15:38:28.503,-279,-199,3
2023/12/05 15:38:28.505,-270,-197,3
2023/12/05 15:38:28.506,-260,-195,3
2023/12/05 15:38:28.508,-249,-193,3
2023/12/05 15:38:28.510,-239,-193,3
2023/12/05 15:38:28.511,-231,-193,3
2023/12/05 15:38:28.513,-226,-194,3
2023/12/05 15:38:28.515,-224,-195,3
2023/12/05 15:38:28.516,-226,-197,3
2023/12/05 15:38:28.518,-232,-198,3
2023/12/05 15:38:28.520,-239,-198,3
2023/12/05 15:38:28.521,-246,-197,3
2023/12/05 15:38:28.523,-253,-195,3
2023/12/05 15:38:28.525,-258,-192,3
2023/12/05 15:38:28.526,-261,-189,3
2023/12/05 15:38:28.528,-262,-185,3
2023/12/05 15:38:28.530,-260,-182,3
2023/12/05 15:38:28.531,-256,-180,3
2023/12/05 15:38:28.533,-252,-179,3
2023/12/05 15:38:28.535,-248,-179,3
2023/12/05 15:38:28.536,-246,-180,3
2023/12/05 15:38:28.538,-246,-182,3
2023/12/05 15:38:28.540,-248,-184,3
2023/12/05 15:38:28.541,-253,-187,3
2023/12/05 15:38:28.543,-259,-189,3
2023/12/05 15:38:28.545,-266,-191,3
2023/12/05 15:38:28.546,-272,-192,3
2023/12/05 15:38:28.548,-278,-192,3
2023/12/05 15:38:28.550,-281,-193,3
2023/12/05 15:38:28.551,-282,-193,3
2023/12/05 15:38:28.553,-280,-194,3
2023/12/05 15:38:28.555,-276,-195,3
2023/12/05 15:38:28.556,-271,-197,3
2023/12/05 15:38:28.558,-264,-200,3
2023/12/05 15:38:28.560,-257,-202,3
2023/12/05 15:38:28.561,-251,-205,3
2023/12/05 15:38:28.563,-246,-208,3
2023/12/05 15:38:28.565,-243,-210,3
2023/12/05 15:38:28.566,-242,-212,3
2023/12/05 15:38:28.568,-242,-212,3
2023/12/05 15:38:28.570,-244,-212,3
2023/12/05 15:38:28.571,-247,-210,3
2023/12/05 15:38:28.573,-251,-208,3
2023/12/05 15:38:28.575,-254,-205,3
2023/12/05 15:38:28.576,-257,-202,3
2023/12/05 15:38:28.578,-259,-199,3
2023/12/05 15:38:28.580,-260,-197,3
2023/12/05 15:38:28.581,-261,-195,3
2023/12/05 15:38:28.583,-259,-194,3
2023/12/05 15:38:28.585,-257,-193,3
2023/12/05 15:38:28.586,-255,-193,3
2023/12/05 15:38:28.588,-252,-193,3
2023/12/05 15:38:28.590,-249,-194,3
2023/12/05 15:38:28.591,-246,-195,3
2023/12/05 15:38:28.593,-244,-197,3
2023/12/05 15:38:28.595,-243,-198,3
2023/12/05 15:38:28.596,-243,-201,3
2023/12/05 15:38:28.598,-244,-203,3
2023/12/05 15:38:28.600,-247,-206,3
2023/12/05 15:38:28.601,-250,-208,3
2023/12/05 15:38:28.603,-253,-211,3
2023/12/05 15:38:28.605,-257,-212,3
2023/12/05 15:38:28.606,-260,-213,3
2023/12/05 15:38:28.608,-263,-212,3
2023/12/05 15:38:28.610,-264,-210,3
2023/12/05 15:38:28.611,-264,-206,3
2023/12/05 15:38:28.613,-263,-201,3
2023/12/05 15:38:28.615,-262,-196,3
2023/12/05 15:38:28.616,-259,-190,3
2023/12/05 15:38:28.618,-257,-186,3
2023/12/05 15:38:28.620,-256,-183,3
2023/12/05 15:38:28.621,-256,-182,3
2023/12/05 15:38:28.623,-258,-184,3
2023/12/05 15:38:28.625,-262,-189,3
2023/12/05 15:38:28.626,-268,-196,3
2023/12/05 15:38:28.628,-276,-204,3
2023/12/05 15:38:28.630,-285,-213,3
2023/12/05 15:38:28.631,-294,-220,3
2023/12/05 15:38:28.633,-301,-226,3
2023/12/05 15:38:28.635,-305,-229,3
2023/12/05 15:38:28.636,-305,-229,3
2023/12/05 15:38:28.638,-302,-226,3
2023/12/05 15:38:28.640,-294,-221,3
2023/12/05 15:38:28.641,-282,-215,3
2023/12/05 15:38:28.643,-268,-209,3
2023/12/05 15:38:28.645,-252,-204,3
2023/12/05 15:38:28.646,-236,-202,3
2023/12/05 15:38:28.648,-222,-203,3
2023/12/05 15:38:28.650,-212,-207,3
2023/12/05 15:38:28.651,-206,-213,3
2023/12/05 15:38:28.653,-206,-222,3
2023/12/05 15:38:28.655,-210,-231,3
2023/12/05 15:38:28.656,-218,-239,3
2023/12/05 15:38:28.658,-229,-244,3
2023/12/05 15:38:28.660,-241,-247,3
2023/12/05 15:38:28.661,-253,-247,3
2023/12/05 15:38:28.663,-262,-244,3
2023/12/05 15:38:28.665,-268,-238,3
2023/12/05 15:38:28.666,-270,-231,3
2023/12/05 15:38:28.668,-267,-224,3
2023/12/05 15:38:28.670,-261,-218,3
2023/12/05 15:38:28.671,-252,-214,3
2023/12/05 15:38:28.673,-242,-212,3
2023/12/05 15:38:28.675,-231,-213,3
2023/12/05 15:38:28.676,-221,-215,3
2023/12/05 15:38:28.678,-213,-218,3
2023/12/05 15:38:28.680,-208,-220,3
2023/12/05 15:38:28.681,-206,-222,3
2023/12/05 15:38:28.683,-208,-222,3
2023/12/05 15:38:28.685,-212,-220,3
2023/12/05 15:38:28.686,-219,-216,3
2023/12/05 15:38:28.688,-227,-211,3
2023/12/05 15:38:28.690,-236,-206,3
2023/12/05 15:38:28.691,-245,-201,3
2023/12/05 15:38:28.693,-253,-198,3
2023/12/05 15:38:28.695,-260,-196,3
2023/12/05 15:38:28.696,-265,-197,3
2023/12/05 15:38:28.698,-268,-199,3
2023/12/05 15:38:28.700,-268,-202,3
2023/12/05 15:38:28.701,-266,-205,3
2023/12/05 15:38:28.703,-262,-208,3
2023/12/05 15:38:28.705,-257,-208,3
2023/12/05 15:38:28.706,-251,-207,3
2023/12/05 15:38:28.708,-245,-205,3
2023/12/05 15:38:28.710,-239,-202,3
2023/12/05 15:38:28.711,-235,-199,3
2023/12/05 15:38:28.713,-234,-198,3
2023/12/05 15:38:28.715,-235,-200,3
2023/12/05 15:38:28.716,-240,-206,3
2023/12/05 15:38:28.718,-246,-217,3
2023/12/05 15:38:28.720,-256,-233,3
2023/12/05 15:38:28.721,-266,-253,3
2023/12/05 15:38:28.723,-277,-277,3
2023/12/05 15:38:28.725,-287,-302,3
2023/12/05 15:38:28.726,-296,-326,3
2023/12/05 15:38:28.728,-303,-349,3
2023/12/05 15:38:28.730,-306,-367,3
2023/12/05 15:38:28.731,-307,-382,3
2023/12/05 15:38:28.733,-305,-391,3
2023/12/05 15:38:28.735,-301,-395,3
2023/12/05 15:38:28.736,-295,-395,3
2023/12/05 15:38:28.738,-290,-392,3
2023/12/05 15:38:28.740,-285,-387,3
2023/12/05 15:38:28.741,-281,-381,3
2023/12/05 15:38:28.743,-280,-377,3
2023/12/05 15:38:28.745,-282,-374,3
2023/12/05 15:38:28.746,-287,-374,3
2023/12/05 15:38:28.748,-295,-375,3
2023/12/05 15:38:28.750,-305,-378,3
2023/12/05 15:38:28.751,-317,-383,3
2023/12/05 15:38:28.753,-329,-387,3
2023/12/05 15:38:28.755,-341,-391,3
2023/12/05 15:38:28.756,-352,-394,3
2023/12/05 15:38:28.758,-360,-396,3
2023/12/05 15:38:28.760,-365,-397,3
2023/12/05 15:38:28.761,-367,-396,3
2023/12/05 15:38:28.763,-366,-394,3
2023/12/05 15:38:28.765,-363,-392,3
2023/12/05 15:38:28.766,-357,-389,3
2023/12/05 15:38:28.768,-350,-387,3
2023/12/05 15:38:28.770,-342,-385,3
2023/12/05 15:38:28.771,-335,-383,3
2023/12/05 15:38:28.773,-328,-381,3
2023/12/05 15:38:28.775,-323,-379,3
2023/12/05 15:38:28.776,-319,-378,3
2023/12/05 15:38:28.778,-318,-377,3
2023/12/05 15:38:28.780,-318,-376,3
2023/12/05 15:38:28.781,-319,-375,3
2023/12/05 15:38:28.783,-322,-376,3
2023/12/05 15:38:28.785,-325,-378,3
2023/12/05 15:38:28.786,-329,-380,3
2023/12/05 15:38:28.788,-332,-383,3
2023/12/05 15:38:28.790,-335,-386,3
2023/12/05 15:38:28.791,-337,-388,3
2023/12/05 15:38:28.793,-337,-388,3
2023/12/05 15:38:28.795,-335,-385,3
2023/12/05 15:38:28.796,-332,-378,3
2023/12/05 15:38:28.798,-327,-367,3
2023/12/05 15:38:28.800,-321,-351,3
2023/12/05 15:38:28.801,-313,-331,3
2023/12/05 15:38:28.803,-306,-308,3
2023/12/05 15:38:28.805,-299,-283,3
2023/12/05 15:38:28.806,-292,-258,3
2023/12/05 15:38:28.808,-286,-234,3
2023/12/05 15:38:28.810,-282,-214,3
2023/12/05 15:38:28.811,-280,-197,3
2023/12/05 15:38:28.813,-278,-186,3
2023/12/05 15:38:28.815,-278,-179,3
2023/12/05 15:38:28.816,-278,-177,3
2023/12/05 15:38:28.818,-278,-178,3
2023/12/05 15:38:28.820,-278,-182,3
2023/12/05 15:38:28.821,-277,-186,3
2023/12/05 15:38:28.823,-275,-189,3
2023/12/05 15:38:28.825,-273,-191,3
2023/12/05 15:38:28.826,-270,-191,3
2023/12/05 15:38:28.828,-267,-189,3
2023/12/05 15:38:28.830,-264,-184,3
2023/12/05 15:38:28.831,-262,-179,3
2023/12/05 15:38:28.833,-260,-174,3
2023/12/05 15:38:28.835,-258,-169,3
2023/12/05 15:38:28.836,-256,-166,3
2023/12/05 15:38:28.838,-254,-165,3
2023/12/05 15:38:28.840,-251,-167,3
2023/12/05 15:38:28.841,-248,-171,3
2023/12/05 15:38:28.843,-244,-177,3
2023/12/05 15:38:28.845,-239,-184,3
2023/12/05 15:38:28.846,-234,-192,3
2023/12/05 15:38:28.848,-230,-199,3
2023/12/05 15:38:28.850,-227,-205,3
2023/12/05 15:38:28.851,-225,-209,3
2023/12/05 15:38:28.853,-226,-212,3
2023/12/05 15:38:28.855,-230,-212,3
2023/12/05 15:38:28.856,-236,-211,3
2023/12/05 15:38:28.858,-243,-208,3
2023/12/05 15:38:28.860,-251,-204,3
2023/12/05 15:38:28.861,-258,-199,3
2023/12/05 15:38:28.863,-263,-193,3
2023/12/05 15:38:28.865,-266,-188,3
2023/12/05 15:38:28.866,-264,-182,3
2023/12/05 15:38:28.868,-260,-177,3
2023/12/05 15:38:28.870,-251,-172,3
2023/12/05 15:38:28.871,-241,-168,3
2023/12/05 15:38:28.873,-229,-165,3
2023/12/05 15:38:28.875,-217,-163,3
2023/12/05 15:38:28.876,-208,-162,3
2023/12/05 15:38:28.878,-201,-162,3
2023/12/05 15:38:28.880,-197,-164,3
2023/12/05 15:38:28.881,-198,-167,3
2023/12/05 15:38:28.883,-203,-171,3
2023/12/05 15:38:28.885,-210,-175,3
2023/12/05 15:38:28.886,-219,-180,3
2023/12/05 15:38:28.888,-228,-184,3
2023/12/05 15:38:28.890,-236,-187,3
2023/12/05 15:38:28.891,-242,-189,3
2023/12/05 15:38:28.893,-246,-189,3
2023/12/05 15:38:28.895,-246,-188,3
2023/12/05 15:38:28.896,-244,-187,3
2023/12/05 15:38:28.898,-241,-185,3
2023/12/05 15:38:28.900,-237,-184,3
2023/12/05 15:38:28.901,-235,-184,3
2023/12/05 15:38:28.903,-234,-186,3
2023/12/05 15:38:28.905,-235,-190,3
2023/12/05 15:38:28.906,-240,-196,3
2023/12/05 15:38:28.908,-246,-204,3
2023/12/05 15:38:28.910,-254,-212,3
2023/12/05 15:38:28.911,-261,-220,3
2023/12/05 15:38:28.913,-268,-227,3
2023/12/05 15:38:28.915,-271,-231,3
2023/12/05 15:38:28.916,-271,-232,3
2023/12/05 15:38:28.918,-267,-230,3
2023/12/05 15:38:28.920,-260,-224,3
2023/12/05 15:38:28.921,-249,-217,3
2023/12/05 15:38:28.923,-237,-208,3
2023/12/05 15:38:28.925,-226,-199,3
2023/12/05 15:38:28.926,-217,-192,3
2023/12/05 15:38:28.928,-211,-187,3
2023/12/05 15:38:28.930,-210,-186,3
2023/12/05 15:38:28.931,-213,-189,3
2023/12/05 15:38:28.933,-221,-194,3
2023/12/05 15:38:28.935,-231,-202,3
2023/12/05 15:38:28.936,-243,-210,3
2023/12/05 15:38:28.938,-253,-217,3
2023/12/05 15:38:28.940,-261,-223,3
2023/12/05 15:38:28.941,-265,-225,3
2023/12/05 15:38:28.943,-264,-224,3
2023/12/05 15:38:28.945,-259,-219,3
2023/12/05 15:38:28.946,-250,-212,3
2023/12/05 15:38:28.948,-239,-202,3
2023/12/05 15:38:28.950,-228,-193,3
2023/12/05 15:38:28.951,-218,-184,3
2023/12/05 15:38:28.953,-211,-178,3
2023/12/05 15:38:28.955,-208,-175,3
2023/12/05 15:38:28.956,-210,-175,3
2023/12/05 15:38:28.958,-216,-178,3
2023/12/05 15:38:28.960,-225,-183,3
2023/12/05 15:38:28.961,-236,-190,3
2023/12/05 15:38:28.963,-247,-197,3
2023/12/05 15:38:28.965,-257,-203,3
2023/12/05 15:38:28.966,-264,-208,3
2023/12/05 15:38:28.968,-268,-210,3
2023/12/05 15:38:28.970,-267,-211,3
2023/12/05 15:38:28.971,-264,-210,3
2023/12/05 15:38:28.973,-258,-207,3
2023/12/05 15:38:28.975,-251,-204,3
2023/12/05 15:38:28.976,-243,-202,3
2023/12/05 15:38:28.978,-237,-201,3
2023/12/05 15:38:28.980,-232,-202,3
2023/12/05 15:38:28.981,-229,-203,3
2023/12/05 15:38:28.983,-229,-207,3
2023/12/05 15:38:28.985,-231,-211,3
2023/12/05 15:38:28.986,-234,-215,3
2023/12/05 15:38:28.988,-239,-219,3
2023/12/05 15:38:28.990,-243,-223,3
2023/12/05 15:38:28.991,-248,-225,3
2023/12/05 15:38:28.993,-251,-226,3
2023/12/05 15:38:28.995,-254,-226,3
2023/12/05 15:38:28.996,-255,-225,3
2023/12/05 15:38:28.998,-255,-224,3
2023/12/05 15:38:29.000,-254,-223,3
2023/12/05 15:38:29.001,-252,-222,3
2023/12/05 15:38:29.003,-249,-222,3
2023/12/05 15:38:29.005,-246,-222,3
2023/12/05 15:38:29.006,-241,-223,3
2023/12/05 15:38:29.008,-236,-223,3
2023/12/05 15:38:29.010,-231,-222,3
2023/12/05 15:38:29.011,-225,-221,3
2023/12/05 15:38:29.013,-219,-218,3
2023/12/05 15:38:29.015,-213,-215,3
2023/12/05 15:38:29.016,-208,-210,3
2023/12/05 15:38:29.018,-203,-205,3
2023/12/05 15:38:29.020,-199,-201,3
2023/12/05 15:38:29.021,-197,-197,3
2023/12/05 15:38:29.023,-197,-195,3
2023/12/05 15:38:29.025,-199,-194,3
2023/12/05 15:38:29.026,-202,-195,3
2023/12/05 15:38:29.028,-206,-198,3
2023/12/05 15:38:29.030,-211,-201,3
2023/12/05 15:38:29.031,-216,-203,3
2023/12/05 15:38:29.033,-220,-205,3
2023/12/05 15:38:29.035,-223,-205,3
2023/12/05 15:38:29.036,-225,-203,3
2023/12/05 15:38:29.038,-225,-200,3
2023/12/05 15:38:29.040,-224,-195,3
2023/12/05 15:38:29.041,-221,-190,3
2023/12/05 15:38:29.043,-219,-186,3
2023/12/05 15:38:29.045,-217,-185,3
2023/12/05 15:38:29.046,-216,-186,3
2023/12/05 15:38:29.048,-217,-192,3
2023/12/05 15:38:29.050,-221,-203,3
2023/12/05 15:38:29.051,-226,-217,3
2023/12/05 15:38:29.053,-234,-234,3
2023/12/05 15:38:29.055,-243,-251,3
2023/12/05 15:38:29.056,-252,-268,3
2023/12/05 15:38:29.058,-261,-282,3
2023/12/05 15:38:29.060,-268,-291,3
2023/12/05 15:38:29.061,-273,-295,3
2023/12/05 15:38:29.063,-275,-292,3
2023/12/05 15:38:29.065,-274,-284,3
2023/12/05 15:38:29.066,-271,-271,3
2023/12/05 15:38:29.068,-266,-254,3
2023/12/05 15:38:29.070,-260,-236,3
2023/12/05 15:38:29.071,-254,-218,3
2023/12/05 15:38:29.073,-249,-203,3
2023/12/05 15:38:29.075,-245,-190,3
2023/12/05 15:38:29.076,-242,-180,3
2023/12/05 15:38:29.078,-242,-174,3
2023/12/05 15:38:29.080,-243,-172,3
2023/12/05 15:38:29.081,-245,-172,3
2023/12/05 15:38:29.083,-248,-174,3
2023/12/05 15:38:29.085,-251,-177,3
2023/12/05 15:38:29.086,-254,-181,3
2023/12/05 15:38:29.088,-256,-184,3
2023/12/05 15:38:29.090,-257,-186,3
2023/12/05 15:38:29.091,-257,-188,3
2023/12/05 15:38:29.093,-257,-189,3
2023/12/05 15:38:29.095,-256,-190,3
2023/12/05 15:38:29.096,-255,-191,3
2023/12/05 15:38:29.098,-253,-192,3
2023/12/05 15:38:29.100,-252,-193,3
2023/12/05 15:38:29.101,-250,-194,3
2023/12/05 15:38:29.103,-248,-195,3
2023/12/05 15:38:29.105,-246,-195,3
2023/12/05 15:38:29.106,-242,-195,3
2023/12/05 15:38:29.108,-239,-195,3
2023/12/05 15:38:29.110,-234,-194,3
2023/12/05 15:38:29.111,-229,-194,3
2023/12/05 15:38:29.113,-224,-194,3
2023/12/05 15:38:29.115,-219,-195,3
2023/12/05 15:38:29.116,-215,-196,3
2023/12/05 15:38:29.118,-212,-199,3
2023/12/05 15:38:29.120,-211,-202,3
2023/12/05 15:38:29.121,-212,-207,3
2023/12/05 15:38:29.123,-216,-211,3
2023/12/05 15:38:29.125,-222,-216,3
2023/12/05 15:38:29.126,-230,-220,3
2023/12/05 15:38:29.128,-239,-225,3
2023/12/05 15:38:29.130,-250,-229,3
2023/12/05 15:38:29.131,-260,-232,3
2023/12/05 15:38:29.133,-270,-236,3
2023/12/05 15:38:29.135,-278,-240,3
2023/12/05 15:38:29.136,-283,-243,3
2023/12/05 15:38:29.138,-286,-247,3
2023/12/05 15:38:29.140,-286,-251,3
2023/12/05 15:38:29.141,-285,-254,3
2023/12/05 15:38:29.143,-281,-257,3
2023/12/05 15:38:29.145,-277,-258,3
2023/12/05 15:38:29.146,-272,-257,3
2023/12/05 15:38:29.148,-269,-254,3
2023/12/05 15:38:29.150,-266,-250,3
2023/12/05 15:38:29.151,-266,-243,3
2023/12/05 15:38:29.153,-267,-234,3
2023/12/05 15:38:29.155,-270,-225,3
2023/12/05 15:38:29.156,-274,-215,3
2023/12/05 15:38:29.158,-279,-207,3
2023/12/05 15:38:29.160,-282,-200,3
2023/12/05 15:38:29.161,-286,-195,3
2023/12/05 15:38:29.163,-287,-193,3
2023/12/05 15:38:29.165,-288,-193,3
2023/12/05 15:38:29.166,-287,-195,3
2023/12/05 15:38:29.168,-285,-199,3
2023/12/05 15:38:29.170,-282,-203,3
2023/12/05 15:38:29.171,-280,-206,3
2023/12/05 15:38:29.173,-279,-208,3
2023/12/05 15:38:29.175,-278,-209,3
2023/12/05 15:38:29.176,-278,-207,3
2023/12/05 15:38:29.178,-279,-203,3
2023/12/05 15:38:29.180,-280,-198,3
2023/12/05 15:38:29.181,-280,-192,3
2023/12/05 15:38:29.183,-279,-186,3
2023/12/05 15:38:29.185,-277,-181,3
2023/12/05 15:38:29.186,-273,-177,3
2023/12/05 15:38:29.188,-268,-176,3
2023/12/05 15:38:29.190,-261,-177,3
2023/12/05 15:38:29.191,-254,-180,3
2023/12/05 15:38:29.193,-247,-185,3
2023/12/05 15:38:29.195,-241,-191,3
2023/12/05 15:38:29.196,-238,-198,3
2023/12/05 15:38:29.198,-236,-203,3
2023/12/05 15:38:29.200,-238,-208,3
2023/12/05 15:38:29.201,-242,-212,3
2023/12/05 15:38:29.203,-248,-214,3
2023/12/05 15:38:29.205,-255,-215,3
2023/12/05 15:38:29.206,-263,-215,3
2023/12/05 15:38:29.208,-270,-214,3
2023/12/05 15:38:29.210,-276,-212,3
2023/12/05 15:38:29.211,-280,-211,3
2023/12/05 15:38:29.213,-281,-210,3
2023/12/05 15:38:29.215,-280,-209,3
2023/12/05 15:38:29.216,-277,-208,3
2023/12/05 15:38:29.218,-272,-207,3
2023/12/05 15:38:29.220,-267,-206,3
2023/12/05 15:38:29.221,-262,-205,3
